,Name_Service,Name_Maschine,AbsatzmengeFaktor,PersonalkostenFaktor,EnergiekostenFaktor,ReparaturkostenProStueckFaktor,MaterialkostenFaktor,WartungskostenFaktor,AbsatzpreisFaktor,Prediction_Maschine,Prediction_Service
4524,Service 823,Maschine 9443,1.282577592908805,0.859869758037985,1.0134307706674144,0.9825952807233445,0.9902606176049414,0.9873856428907116,1.0028339643864648,15,14
4525,Service 7653,Maschine 3524,0.9846530438997656,0.8889269619801565,1.0048824642595429,1.003499411994375,0.9839575223507836,1.0187362084450855,0.9913934635066376,19,0
4526,Service 9580,Maschine 3524,1.2846617309008257,0.9173286690058452,0.984156357033514,1.021457448945569,0.9914585874859128,0.9859306264333804,0.9892368931468838,19,0
4527,Service 9580,Maschine 5672,1.1642875353711242,0.811798931950498,0.9881184310688296,0.9977156915101388,0.9886143574841404,1.0133995422431228,1.0017659467589044,13,0
4528,Service 1444,Maschine 6355,1.3375387956330853,0.9859485177979548,0.9976524299127112,0.989598557066287,1.0228992329602735,0.9788410904918348,0.972776943167574,13,0
4529,Service 1444,Maschine 3901,1.4198499694447184,0.9428101378931436,1.0117340549909384,0.9710516264163632,1.0103879515861072,0.9962612847944587,0.9428539713817748,14,0
4530,Service 1444,Maschine 3980,1.2908973581511287,0.8566616766342385,1.0008450422139883,1.0210566827100056,0.9827559165573312,1.0063378683088833,1.048487273251696,10,0
4531,Service 1444,Maschine 4048,1.2900085041982003,0.7581504708475983,0.9967330288564838,1.0190784627594252,0.9929802292698848,1.0067536883331751,1.003655136731348,13,0
4532,Service 7819,Maschine 6355,1.173862305032003,0.7642391127754495,0.9978890183430438,1.0036266856017495,0.991096675507238,0.9858817856527228,0.972721326594711,13,0
4533,Service 6398,Maschine 4470,1.36880442380973,0.9576178952467292,1.0270881590331573,1.0003096172903356,1.0103589875099075,1.020736286291929,0.9868948861463512,3,0
4534,Service 245,Maschine 4470,1.2911308071496674,1.0272069711944658,1.0214678485641189,1.036798972519379,1.0593493616340062,0.979565015984313,0.9803508132828648,3,0
4535,Service 2624,Maschine 9854,1.0999898201369058,0.898725047993062,1.018559132567897,1.0241903297986794,1.0203253721403356,0.9989159109237864,0.9482063723415282,13,0
4536,Service 7160,Maschine 9854,1.0664531890247158,0.7352632487368203,0.9925199977580944,0.987349130570891,0.9929034257908655,0.9734601892478508,0.9911700036521738,13,0
4537,Service 8207,Maschine 1880,1.1533866086782851,0.9461857115362852,1.0300087902014945,0.9777258852530292,0.9814981673958336,1.0098714712138024,0.9922342057932464,3,0
4538,Service 8207,Maschine 4248,1.3846471411967325,1.0332648239822315,0.983835462044614,0.9935511960772851,1.019580451762375,0.9553621218670664,0.9731927323685908,16,0
4539,Service 5944,Maschine 4540,1.1772741708104897,1.0327643088746483,1.0152238248227436,1.0110584810076215,0.9617416977185586,1.020829757349942,0.9901136680361416,2,0
4540,Service 2364,Maschine 1382,1.2158387310795695,0.8448488117087547,0.9871060671000176,0.9713787728881064,1.0153153020796466,0.9883938188641078,1.03815833664881,13,0
4541,Service 3983,Maschine 7842,1.1667029231262886,0.8626859683324041,1.0123575256732835,0.9854499446571294,1.039136324004002,0.9955680055849548,0.9830625243022,15,0
4542,Service 6914,Maschine 3853,1.367188587926044,1.0017649354258096,1.0150337557582454,1.0211498238448216,0.999250557394833,1.006322499957883,0.9791232373805312,19,0
4543,Service 3610,Maschine 1179,1.318978438612469,0.9115755605586446,1.0175063294508775,1.0038965270801572,1.000162864554277,1.0238735804739068,0.9833201833941706,15,7
4544,Service 3610,Maschine 8663,1.1189891795006686,0.7780721805602606,1.003406214702698,0.9693210470621858,0.9851719693951576,1.0096060380474383,0.9783310191563692,3,7
4545,Service 3961,Maschine 469,1.2400269310792835,0.9539521407370426,1.0147951426676325,1.023112758154309,1.009303296332556,1.0271900533987712,1.0327883939716689,16,0
4546,Service 5173,Maschine 6379,1.1614582978399584,0.9351620058215973,1.0093140978653214,1.0297020760624631,0.9899314631863536,0.9724831661874752,1.0309937887539369,13,8
4547,Service 5173,Maschine 3421,1.1711259924737076,0.7864179188094226,1.000359526291946,0.9862660964150513,1.0317131662229528,1.0141303797964794,1.004614695938702,13,8
4548,Service 8391,Maschine 6379,1.1031308273704816,0.964479255167768,0.9868114743990896,1.0165342497249965,0.991256855201536,0.9846685799963448,1.0016565698799822,13,0
4549,Service 8391,Maschine 9329,1.2158025428513728,0.8685550822558984,1.008952160123165,1.0173362794567609,1.0157300540922058,1.0132503352350546,0.9834029776312933,3,0
4550,Service 7113,Maschine 6379,1.2886092985714912,1.000347009717539,1.0082550686894698,0.9785533623969822,1.0043986149056137,1.0285628094793986,0.9841533104233686,13,0
4551,Service 7113,Maschine 1192,1.0516002717262682,1.058721747467704,0.9592482269875844,0.9976726105613216,0.9793891983767656,0.9901175567986,0.9910673525397056,14,0
4552,Service 7113,Maschine 1971,1.067173842093432,1.1300161493301133,0.9874297623233717,1.0117419095182951,1.001424179382911,1.0102428475465508,1.001832723179053,17,0
4553,Service 9001,Maschine 6379,1.1614061548903636,0.8040718523528828,0.9659087433597212,1.0001201745581094,1.0069733222232442,1.010035226379041,0.9977138337244836,13,4
4554,Service 7675,Maschine 1799,1.03717093997607,0.8244456144926957,1.0086533792808172,0.9816531269690796,1.0022874211808048,0.9779184781009082,0.99513450206637,15,0
4555,Service 1307,Maschine 1799,1.1956211100167988,0.8578463844895512,0.9928675596010126,0.9916101168622016,1.0223870673877449,1.0139890442288058,0.9839789635532354,15,0
4556,Service 1307,Maschine 5350,1.2444387331653184,0.879006282046557,0.9757599410536534,0.976544731686882,1.0123920583142545,0.9983996556857652,0.9714041748452744,13,0
4557,Service 1307,Maschine 378,1.2399102340860868,0.866972714911205,1.025395693625778,0.9612666595757932,0.9928028658418392,1.006468967390176,0.9993874186455388,1,0
4558,Service 1307,Maschine 3264,1.033011038070073,0.7925497365563877,0.9826858343769268,0.9769979751173176,1.0093775412667,1.006488411928475,0.996525599769142,10,0
4559,Service 1307,Maschine 6210,1.4105776301296251,0.9104476049723595,1.040361454581126,1.0038617388968314,0.9625539129321544,0.98788946868722,1.0095453087817854,5,0
4560,Service 3251,Maschine 1302,1.352137351196084,0.9399817249453756,1.0041910094373654,0.9994814296540776,0.9783991948449852,0.9729265110029316,0.9868623112327404,11,0
4561,Service 6712,Maschine 1302,1.2379223318724148,0.90623874618398,1.0206269828997625,1.0305781616880898,1.0294599046334154,1.000694570566875,0.999678109666151,11,0
4562,Service 6712,Maschine 4702,1.270147064397811,0.8347160861896216,1.0072032962201585,1.0005494681399034,1.0041499119579371,0.9990186594951276,1.0065284807066153,3,0
4563,Service 8619,Maschine 1302,1.388902442375893,0.8046380502893105,0.9756762697206784,0.991161065645642,0.973091177189415,1.0309761803611035,0.9757519549432536,11,0
4564,Service 9015,Maschine 6596,1.161644871512007,0.7146218782486428,1.012652741988247,0.9959331189605988,1.0183806291772586,1.0113282022506855,1.024742993124533,10,0
4565,Service 22,Maschine 6596,1.2355234354211977,1.1120142095380696,1.019515399950706,0.9880673966013074,0.996207304266588,0.9964132997488592,1.0458064582675706,10,0
4566,Service 2315,Maschine 6596,1.2640765434836094,1.0478123612463457,1.035650028412301,0.971292426812828,0.9565983653760958,1.0050504507956315,1.0118860703508463,10,0
4567,Service 2315,Maschine 9593,1.1989355601964355,0.7277324787214566,1.0152467678692565,0.986009141980002,1.0147415716158128,1.0148437121203986,1.0075811431407844,5,0
4568,Service 2315,Maschine 4256,1.1943106641479102,0.975830420492739,0.9962047178627718,1.0103118437630494,0.9792029589829968,1.0262604395252817,0.9998472332997485,13,0
4569,Service 2315,Maschine 1819,1.154575884322223,0.8999866794289864,1.003645382116466,1.015172540316882,1.016580767239189,0.997335720409112,1.021993583357944,4,0
4570,Service 1362,Maschine 1284,1.056767906190584,1.0137374326693789,1.01132213785919,0.9971358676487232,1.033427261399262,0.9711793208861093,0.96514559677588,1,6
4571,Service 3029,Maschine 4683,1.231824336941357,0.8778898537717611,1.010188256680011,1.0137818657518496,0.9671218966260108,1.0122010554451164,1.027699909250098,17,2
4572,Service 893,Maschine 4683,1.2031927564046894,0.7668030555833173,1.02353951970441,0.9913863941949832,0.99767472522363,0.9891582008714404,0.9788579707774868,17,0
4573,Service 893,Maschine 5569,1.126100424325654,0.99252220341262,1.0254181753263565,0.9928338070683717,0.9835360658689823,0.9861380827991116,1.0144244138897536,11,0
4574,Service 893,Maschine 3229,1.2796280686560286,1.1267963394516742,0.9957220325687786,1.0171721781817076,1.0036574072030962,0.9654947705836108,0.9693530667020788,4,0
4575,Service 893,Maschine 9538,1.078977875384417,0.905818210466896,1.0142853558925742,1.0099200989036048,0.9925360050876244,1.0204313402485137,1.0226530049997702,17,0
4576,Service 6313,Maschine 6908,1.2036248854331737,0.6774155058112613,1.0277972241102673,0.9686283756539696,0.9707515552068032,1.036059148193149,1.0190122257144445,3,0
4577,Service 6313,Maschine 8057,1.2491564569524634,0.793532464360598,1.0033755278976744,0.9965385717652404,1.0163745929001988,1.040382308315926,1.00852858528156,1,0
4578,Service 352,Maschine 6908,1.1814835918090425,1.068317654859334,0.9914621810346128,0.998481682949259,0.996247896799317,1.021299425459552,1.0110077284420342,3,0
4579,Service 352,Maschine 6928,1.3422133946016497,0.9222279736011378,1.000369483598917,1.0293255172089284,1.005006677431916,0.9913026405423462,0.9909708970283032,19,0
4580,Service 5645,Maschine 6908,1.2296957560520907,0.9212755717293768,0.9644895783342669,1.0006060933483227,0.985885471576644,0.9921768528687648,1.0210145842876972,3,2
4581,Service 7022,Maschine 6908,1.1429157503223937,0.8962262705266885,1.0065969623400024,1.0271030457154164,1.0124863008960308,1.0076619677452212,1.016672060928933,3,0
4582,Service 7022,Maschine 9454,1.2110249747806092,0.8916608302824032,1.0057827728504969,1.0144365086663605,1.0090179119502485,1.0176691564979876,0.984428993927969,9,0
4583,Service 3472,Maschine 764,1.3374373409426534,1.0690037952859903,1.0197889333984085,1.0063900057104642,0.9857306326592756,1.013778012056293,0.9713483540277612,5,10
4584,Service 4276,Maschine 4164,1.0726950229846104,0.8355584692563531,1.0071773893686444,1.0002098874283905,1.0062879978412804,1.0022350839001055,0.9874685524120168,2,0
4585,Service 3280,Maschine 4164,1.2308296393152252,1.1486633787708436,1.00023842797025,1.024664845097204,1.0120905102153528,0.9830570643629206,1.002045321046397,2,0
4586,Service 1776,Maschine 4164,1.0828957199457605,0.830235830101115,0.9928520132214392,1.0187883106839315,0.9596780199760254,1.0046795427376929,0.9717759985745148,2,7
4587,Service 6072,Maschine 2961,1.2341571864778993,0.8721594159856785,1.000505638760719,1.031428409691768,0.9960286226891064,0.987330875768858,0.9814423739937213,15,0
4588,Service 656,Maschine 1742,1.3868121077223032,0.7826946646483753,1.0171664908672902,0.9699109619684392,0.9824856101065002,0.9939368519677222,1.0181691701335904,10,0
4589,Service 3112,Maschine 2373,1.1904250415329476,1.0598334682605308,0.9890792028908414,0.998952276645052,1.0121077213387175,0.9990013560026892,1.0077776834250949,2,0
4590,Service 3112,Maschine 8281,1.3095378065372256,0.8486703119658782,0.9916794740502995,1.0357626955652344,1.0005612579463354,0.9699588501877708,0.9658949399948876,3,0
4591,Service 4464,Maschine 8400,1.248420161326205,0.9241223645861956,0.9779655509783916,1.0081703079805675,1.002865072930997,0.984277541023305,1.019806053434103,4,4
4592,Service 6089,Maschine 7754,1.1562489201111394,0.8008637088783783,0.9605911563696232,1.021661708533178,0.9903614365655964,0.9459243500462308,1.0410797008069637,17,0
4593,Service 6089,Maschine 8749,1.258147994137398,0.8947530056520487,1.0295257468976815,1.0057390317045605,1.011862153936385,1.0020824354644169,1.021607895807175,3,0
4594,Service 8918,Maschine 7754,1.3876750042544337,0.8259306499296027,0.9758909160508416,1.0065943660990058,0.985127136320902,0.9886230524191848,0.992965806452658,17,10
4595,Service 8918,Maschine 88,0.946617466026234,0.9209823657319516,0.9938647651864532,0.995064539245922,1.0055811701198851,1.014473354764984,1.0077619133941058,9,10
4596,Service 8862,Maschine 7754,1.3705930356096692,1.0513987583950293,1.0264010956851404,1.013171102610627,1.0113377201488087,1.004710301143635,0.9763097134222188,17,0
4597,Service 8862,Maschine 4734,1.3000237944943305,0.9351128770592024,0.9838390372769156,1.0022795885724096,0.9945827595670322,0.9954695985413278,0.957969926859038,17,0
4598,Service 6301,Maschine 5808,1.2084272842145765,0.8705340145405571,0.9788810003240224,0.9763082369273104,1.023711462270544,0.9910452482527408,1.0108028515674012,4,4
4599,Service 4060,Maschine 7620,1.2508099966857995,0.8679809659626276,1.001591364591909,1.009418706117511,1.0029992686407705,0.9943199998658806,1.014025287527319,14,2
4600,Service 4060,Maschine 2554,1.290270881255579,0.9289345493964511,1.010952855316528,0.975613799356018,1.0052967291850183,1.0274297505689192,0.9613066293816334,5,2
4601,Service 4060,Maschine 6103,1.1163469608549257,0.902136075058942,1.0181515744424028,1.0027390479412372,0.9980917389396512,1.0306162441260325,1.0232633322041216,11,2
4602,Service 376,Maschine 7620,1.166441401668981,0.8734818852248275,1.03157156810401,1.02548806768125,0.968822406504215,0.9955211649556186,0.996801684857186,14,8
4603,Service 48,Maschine 4039,1.0710380073907262,1.0425915370203822,1.0002009208648357,0.9952994560866208,1.0178737271349845,1.0282018206194723,1.008296267835423,10,0
4604,Service 3857,Maschine 4039,1.2911926350629634,0.9139692850908092,0.9984781271706152,0.995174370837273,1.0319264327970938,1.0328007444708605,0.9858513360678608,10,0
4605,Service 3857,Maschine 453,1.324750817862704,0.8974142176353934,0.9882031251058416,0.9694139663779284,1.0091437376751775,0.9758539467374042,1.0044951809911993,4,0
4606,Service 1865,Maschine 6529,1.1288053814498666,1.0386617198209387,0.9660890059638024,0.9812237794216586,1.0048928676984483,1.034571920137335,0.9707336152892002,7,6
4607,Service 3922,Maschine 7085,1.1124104397891788,0.8425973188863672,0.9920581992781368,0.9939530053116508,0.9752909329084432,0.9883693323642332,1.0045743842620678,13,2
4608,Service 3922,Maschine 9105,1.1162959028908783,0.8561435043721515,0.9983952882924708,1.0032068120927298,1.000108836342016,1.0009486417147873,1.0547233293138507,3,2
4609,Service 9375,Maschine 7085,1.2165591411016237,0.7415543406189571,1.0011069964740391,1.0264169022499623,0.9864027122968384,1.0212535429608407,1.0071125939994208,13,0
4610,Service 9375,Maschine 34,1.1414405535817815,0.8571763411620132,0.9979930464636296,0.9914161332187638,0.994672675451464,0.9739024232835783,0.9902591072796628,14,0
4611,Service 1688,Maschine 3744,1.0834675247930168,1.008004245794804,0.9784366089564832,0.9598431453523992,1.0161762284892757,1.010529104472332,1.022870771829168,3,0
4612,Service 6565,Maschine 7004,1.179662595255093,0.9753413919050726,0.9784674710448806,0.9761959329297754,0.9925216779231292,0.9851543706658475,1.0212463621613388,13,0
4613,Service 2358,Maschine 7544,1.1494504498983464,0.9276164726140692,0.9727651685368464,1.033357702745378,0.9617289333355202,1.0249285719785293,0.9678824318158268,8,7
4614,Service 7076,Maschine 7544,1.1639584168924249,0.7733680279541181,1.0141748696238,1.004876235625565,0.970317951404998,0.9653301966850386,1.0146303558863692,8,4
4615,Service 4366,Maschine 5019,1.2905711472171602,0.905570401322958,1.0185447113585515,0.9974728068714712,1.022080988849569,0.9462918425071122,0.9714150675922284,15,0
4616,Service 9087,Maschine 4959,1.1333728756953263,0.8278051275000853,1.0007232038171974,0.9834332459939508,1.0072110440258777,1.046045796718617,0.9884826502346048,3,0
4617,Service 3373,Maschine 8261,1.2263991376913266,1.085473689335324,1.0079639183203206,0.995262200514658,1.003953224119858,0.984987719747233,0.9830261341814882,11,0
4618,Service 1813,Maschine 1198,1.3463994961464008,0.8942714710964235,0.999826049571584,0.9902146679218156,0.968462971441074,0.9757117497266428,1.002914764455335,1,0
4619,Service 1813,Maschine 3122,1.0894719965722683,0.946646238645782,0.9895201420653976,1.0238278084684218,0.9888919828648638,1.0010641280193808,0.9924190620376708,7,0
4620,Service 1813,Maschine 7314,1.0436294302994984,0.6819392863275623,1.0139754651595,0.9875775595982688,0.9849941905283528,1.0221821109546398,1.0159578098737827,3,0
4621,Service 1813,Maschine 7727,1.2749630766891416,0.9683857678257805,0.971146702894556,0.9927583571695788,1.012262691707586,0.9868377836358402,1.0011607209161373,19,0
4622,Service 7288,Maschine 6506,1.233688097638198,0.8127974555548803,0.97410728717345,0.9996471195820948,0.9580804270299944,1.006348317543645,1.0170511626511878,9,0
4623,Service 7288,Maschine 1368,1.0223768570801486,0.8185217241366676,1.0036018518222964,0.9792947220420748,0.9500184912070164,0.9920586528819298,0.9736809853277965,3,0
4624,Service 8105,Maschine 6506,1.1776104258716251,0.8539635199861065,1.007985899941919,1.0165751849407747,0.9572918424196052,0.9838237583292642,0.9873412578592934,9,0
4625,Service 8105,Maschine 420,1.3471793889825567,0.8422382905584825,1.0181665514782652,0.9893482593391616,0.9774539659484822,1.0001047638942873,0.9946658773354892,4,0
4626,Service 8105,Maschine 6837,1.0858604469645896,0.8773546551585187,1.0241568993493098,0.9772645038765636,1.0165504203932645,1.0354862970505958,1.00921199543577,13,0
4627,Service 8105,Maschine 5367,1.2178987882807653,0.7903669316438686,1.0037233864394135,0.9940176316705642,1.015312923710951,0.994717806591795,0.9929164837164508,5,0
4628,Service 6418,Maschine 8386,1.229238775188589,1.015394749684709,1.033441213548132,0.9925192643103212,1.0415639309136024,1.04335198295188,1.0078682758638366,3,9
4629,Service 6418,Maschine 4167,1.16640159602045,1.0227033132349486,0.9996412822992948,0.9830677965488376,1.0387760606851817,0.984436349348262,1.004506154084659,5,9
4630,Service 6418,Maschine 6340,0.980542763662622,0.9559695866441474,1.0058437112683736,1.0029643309230212,1.0283938490156277,0.9759796404035316,0.999851494690643,14,9
4631,Service 3646,Maschine 7853,1.1267931704790544,0.9165478714522642,1.006110630215089,1.0004041143586406,1.0548123571787154,1.0233032763972407,0.9761846305927526,11,0
4632,Service 2023,Maschine 7853,1.0550567462813203,0.8943684057557436,0.984253593292306,1.0184648492778254,1.0347974841332823,1.000019351934162,1.0338581753631988,11,0
4633,Service 2023,Maschine 4535,1.167045167227355,1.016109057653667,0.9741199589031652,1.0096729537912938,0.9748116141804472,1.0104490384061713,0.9845257653675256,7,0
4634,Service 682,Maschine 3560,1.13482633136072,0.9142030419365448,1.00743260583657,0.9757624662303256,0.978523165375079,0.9936735872607548,1.0080229727924346,5,0
4635,Service 682,Maschine 856,1.1760462558356988,0.853638755590353,1.0086785456916405,1.0089840855276455,1.0047174109432533,0.9730251082930408,1.0070340999294505,17,0
4636,Service 682,Maschine 526,1.1778266034416427,0.8935917611892114,1.00498388943211,0.9956295838805496,1.0107272016809885,0.969547354018898,1.0052100181785009,1,0
4637,Service 588,Maschine 3560,1.216585031303836,1.0035971897918523,0.9855796057383656,1.0101350811427232,0.9809582053203691,1.0063523455170622,0.985573161241566,5,0
4638,Service 9117,Maschine 6038,1.2035095695848892,0.8519266433140793,1.022094460710259,1.0067461094108603,1.022714426717857,1.0340592378820126,1.0050586041219731,11,0
4639,Service 9117,Maschine 1938,1.073542704674728,0.805107905296435,0.9855641546817248,0.9917920678685952,0.9685061955831455,0.9940051783503278,1.0025773909092324,13,0
4640,Service 9692,Maschine 2977,1.0281254917854683,0.8421984482560306,0.9979844640638548,0.9594545002141066,0.9785576049507368,1.022425399459467,1.040670336249167,19,0
4641,Service 6320,Maschine 5287,1.1079681529689955,0.9245711973019192,0.9644914797279988,1.0121567152724509,0.98211953547806,1.002569424864702,1.0267147413330175,17,4
4642,Service 6320,Maschine 5257,1.1528339406045611,0.8903133589141962,1.0135070949082106,0.9624180931750244,0.9848085820049106,1.0713099277380214,0.9599715541818152,17,4
4643,Service 6267,Maschine 126,1.1314145457460474,0.9810175939147676,0.9924440023418858,0.9856340292506844,0.9765402838991531,0.9930884602767842,0.9623564024547112,11,13
4644,Service 6267,Maschine 2217,1.235301898653281,0.7459300903757056,1.0220227392438277,0.9694208920160527,1.001214179267139,1.0075612197661634,1.0018080874100046,3,13
4645,Service 3249,Maschine 1235,1.289021921505299,1.0243264384803314,0.97179734651059,1.0107739926949946,0.9633489366090788,1.00874336633275,0.9887418152985804,3,7
4646,Service 1107,Maschine 1235,1.143408118275643,0.7763912119514332,1.0392723831881,1.0132055873786925,0.981269431735852,1.0266903550091844,1.0072924013748203,3,7
4647,Service 663,Maschine 8391,1.2447276857627665,1.0691057283468843,0.9821910300679424,0.990810275720585,1.0183869543566686,1.0112211401805284,1.002312896230489,19,0
4648,Service 663,Maschine 1291,1.0132933484075166,0.780643686653287,0.9906516006760708,1.009293364755008,1.0389131507242866,0.9912089956730852,0.9857596841855272,13,0
4649,Service 1987,Maschine 3426,1.2933807228218068,0.9347319015786923,0.9903485178071691,1.066148470294315,1.0237721939373925,0.9591911580400616,0.973332360485872,4,0
4650,Service 1987,Maschine 9604,1.3255379177085729,0.9858429194143858,1.0077989591771173,0.9910297996315331,1.0062999954213614,0.9953958979352012,1.0210144088935185,3,0
4651,Service 573,Maschine 3923,1.0743881479350792,0.903907136751078,1.014116235162022,1.0209135423764268,0.9902379376116618,1.0071021091220282,0.9731646849433876,9,0
4652,Service 563,Maschine 7417,1.162707065105967,0.9449473840585856,0.9878952214696466,0.994964073820794,1.0129042066994625,0.9936303833161888,0.9909068267302884,19,0
4653,Service 150,Maschine 4112,1.2135636402213523,0.8142922468377021,0.994798627121542,1.028939978885156,1.002990812822632,1.0515791739444575,1.0073728322717728,9,0
4654,Service 150,Maschine 5869,1.257212692352884,0.6852377883915322,1.011073445236177,0.9776925007470532,0.983149688836702,0.9553903299012482,0.9999105928092796,4,0
4655,Service 5938,Maschine 4112,1.2480191564474208,0.8316849455547844,1.0094517779952323,0.990735465498512,0.9845532859870167,0.9904273527269128,0.9972932447072768,9,0
4656,Service 3802,Maschine 6020,1.2376759196041334,0.9738725228237608,1.0021977526223245,1.022729023839436,1.000812006176273,1.0020585780719145,1.0018588286381716,11,0
4657,Service 1426,Maschine 6020,1.2050693294868455,0.8987654085762096,1.00155718642191,1.0245696865293696,0.9733754546724356,1.0124562536030814,0.97995399585655,11,0
4658,Service 1378,Maschine 6020,1.2549815510049154,1.0127846450628653,1.040388325455076,0.9916505536401392,0.993969427414646,1.009282602564605,0.9934047673461708,11,2
4659,Service 6011,Maschine 6020,1.011947769826807,0.6407929810065711,0.9779278886542336,1.0224328428955918,0.9858658656845902,1.0022362935759743,0.9993955600928762,11,0
4660,Service 2876,Maschine 4056,1.2846698624165955,0.8820439405041322,0.979892546382675,1.0044605265225357,1.009513586777318,1.0232116001820757,0.963441178727296,11,0
4661,Service 5248,Maschine 4056,1.242288257247226,0.8939229329165153,1.0386578737980363,0.9846710477134608,0.964879012437851,1.0005971044588906,1.0286264279391282,11,0
4662,Service 5248,Maschine 9259,1.42160512247729,1.0077514498744855,0.9818999418980466,1.005081275309488,1.0533444607192946,1.0085902643819116,1.0255947442717033,4,0
4663,Service 1551,Maschine 2217,1.290992135186491,0.9449814170229544,1.0128401425841214,0.9853967892133124,1.0125304875309915,0.9987748484321128,1.0334798399196978,3,4
4664,Service 1551,Maschine 8522,1.2450991373152454,1.0026171201443588,0.9953882667104212,0.9884708014213144,0.991610999237122,1.0063489024706282,0.993362157979585,11,4
4665,Service 1181,Maschine 2217,1.0749852939648663,0.9070541748758452,0.998939440139178,1.033165678180146,1.0164116707095625,1.0241801745324144,1.0014769952978748,3,0
4666,Service 1181,Maschine 1371,1.0957028861791411,0.9136449900591296,0.9916956909444992,0.9556858251141566,1.011563760134096,0.9845300158827336,1.0062111770627935,15,0
4667,Service 6353,Maschine 605,1.125013174617702,0.9065548054971716,1.0293890812476794,0.9893501326522668,1.0107543447506795,0.958533970066069,0.9948730373495994,19,0
4668,Service 6139,Maschine 605,1.1444714531732498,1.029099070658268,1.007309679209939,0.9923590400885752,0.9905118347802092,0.9983073975400312,0.9972573696291672,19,0
4669,Service 6139,Maschine 3771,1.131540032546324,0.6950042055555565,1.0151566548472863,1.0113251990824137,1.022582686149706,1.0049939180723668,1.017161322793685,15,0
4670,Service 5340,Maschine 7998,1.2686774952399271,0.7247613269607616,0.9911981602946428,1.0034575263423196,1.007931538877783,0.9856076590624612,1.0065065141904588,10,0
4671,Service 8379,Maschine 7998,1.1607828848117692,0.7862697135898828,0.994879270993529,0.9969242036895972,0.9725494072429616,0.9998785062050004,0.9898667810756944,10,0
4672,Service 5054,Maschine 3300,1.172725609948699,0.8090694646362734,1.0140939961590083,0.9939058504648562,1.0044062065733896,0.9755488256127084,0.9761255587979052,5,7
4673,Service 7729,Maschine 5566,1.216558948536291,0.9054652801881522,0.9895859689619126,1.019888944845542,0.993243212535106,1.0438759064689558,0.9999403452412784,17,0
4674,Service 7729,Maschine 3896,1.2412045384137105,0.8374753528056326,1.0118865973972229,1.0024234268551937,0.9962179311325278,0.993690931698464,1.020290450688175,15,0
4675,Service 9607,Maschine 5566,1.2078463910780048,0.7576611932635583,1.0233670882319517,0.992308043435288,1.0041772950410544,0.9784059536054664,1.0110450625555505,17,0
4676,Service 8269,Maschine 1875,1.1588455872872283,0.8622395387478103,0.9991717037237938,1.0054874822632662,0.995695235592854,1.0119749014642898,0.9735781449914882,9,9
4677,Service 4401,Maschine 1875,1.0203941496822817,0.9762506303391316,1.0030439372389353,0.9615671859670326,1.0083014635918772,0.9901522316772344,1.0134777688588468,9,0
4678,Service 4401,Maschine 7525,1.0848746219664975,0.8387005702842323,0.9973663608074148,1.0280226955561875,1.0353198390460236,0.9851939391810344,1.0192235439494757,11,0
4679,Service 9571,Maschine 5683,1.20603688901207,0.7813511797278038,1.0028981295382633,1.053902695760519,0.9722791534741358,1.0230157267494715,1.0100978306981074,3,10
4680,Service 1035,Maschine 5683,1.4088940258454128,0.9037746047360316,1.0113612010407704,0.9674510563785654,1.0038514027517762,1.0209667388420425,1.0015011192780587,3,0
4681,Service 78,Maschine 5644,1.2291982284009428,0.8409115208845774,1.0000851458213538,1.03237631741195,0.969783557210286,1.0312364729038643,0.9938209587557184,13,0
4682,Service 78,Maschine 555,1.0713984761239377,0.9163189257647112,1.0275514496060256,1.03802501618897,1.05768191926554,0.9774429444685392,1.0027051049926967,4,0
4683,Service 78,Maschine 2492,1.3778111428389648,0.9692127794500768,1.0183439629014108,0.9787802872043864,1.0126041246945778,1.0068246699294954,1.0162082666733607,15,0
4684,Service 425,Maschine 5644,1.0470506945056497,0.956828764462774,1.0396478497604085,1.025789621564012,1.0269838362530914,1.0073863915617625,1.0179871343918416,13,8
4685,Service 425,Maschine 268,1.1697700582611166,0.9321101485972886,0.9757793049214588,0.9866688075641872,1.003348343849274,0.9915125221679292,1.001761860382374,3,8
4686,Service 425,Maschine 6843,1.2337254263750004,1.0200360416049452,1.0305946748021595,0.976227969575833,1.0063535684587543,0.996127856987434,1.0437668564352651,2,8
4687,Service 2357,Maschine 7932,1.0647319319687136,0.7636615662042674,0.9633972173241756,0.9998616667718244,1.0032433040417748,0.996567024459194,1.037613605243903,19,13
4688,Service 2357,Maschine 6786,1.2247735434142797,0.8894108145390536,1.030240697498336,1.0088692604561984,0.9721367078428078,0.967888261312818,0.981320725692376,15,13
4689,Service 154,Maschine 1697,1.242034709687195,0.9595173835132984,1.0177459353135918,1.0279049003466432,0.9870649851763348,0.999638557195032,0.9831323874047438,13,10
4690,Service 154,Maschine 7322,1.206422218914185,0.8989851777960571,0.9604391420274828,1.0004263722302236,1.0109092101355317,1.0214795982073843,1.025014612077882,9,10
4691,Service 1790,Maschine 3066,1.3813840723928446,0.963224055491118,0.9826174933555952,1.0181217598037613,1.0253143206462378,0.991769170717786,1.014425846306006,19,0
4692,Service 9252,Maschine 1795,1.3551777081231258,1.0924989521705193,1.000473319085199,1.041212396953118,0.9798476873101014,1.0021744203986689,1.027675258219476,3,3
